"EmployeeID","Age","Attrition","DistanceFromHome","Education","Gender","JobLevel","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch & Development","DepartmentSales","EducationFieldLife Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical Degree","JobRoleHuman Resources","JobRoleLaboratory Technician","JobRoleManager","JobRoleManufacturing Director","JobRoleResearch Director","JobRoleResearch Scientist","JobRoleSales Executive","JobRoleSales Representative","MaritalStatusMarried","MaritalStatusSingle","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","WorkHours"
3277,29,1,10,3,0,1,34520,1,11,0,10,3,10,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,3,3,2,3,8
3278,58,0,24,3,1,2,43170,7,17,0,40,2,31,13,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,3,3,3,9
3279,35,1,10,4,1,1,26320,3,13,3,7,3,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,3,4,3,8
3280,42,1,15,1,0,2,46680,9,18,2,8,2,4,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,3,3,3,11
3281,28,0,19,4,1,2,32040,6,16,1,5,4,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,2,3,6
3282,36,1,2,3,0,2,27200,4,14,1,8,3,5,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,7
3283,32,1,3,1,0,2,171810,1,14,0,14,2,14,6,8,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,3,3,2,3,8
3284,40,1,9,3,0,3,22380,6,14,0,10,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,3,3,7
3285,30,1,7,3,0,2,14830,5,13,0,12,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,4,2,3,3,9
3286,45,1,10,4,0,1,56050,1,12,2,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,3,3,7
3287,42,1,20,2,0,2,72950,1,15,0,10,3,9,7,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,3,3,8
3288,38,1,4,3,0,2,23060,2,19,1,13,5,4,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,3,8
3289,34,1,7,4,0,3,23480,1,14,1,6,3,5,1,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,3,3,3,7
3290,49,0,7,2,1,2,89980,1,14,2,9,2,9,7,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,3,6
3291,55,0,16,3,0,4,43190,4,11,0,12,3,9,7,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,4,2,4,3,6
3292,43,1,25,2,0,2,61320,6,13,0,22,3,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,3,7
3293,27,1,2,4,0,2,33460,1,21,1,9,2,9,0,8,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,2,4,10
3294,35,1,1,3,0,1,108550,3,13,1,17,2,8,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,3,4,3,3,7
3295,28,1,1,2,1,1,22310,1,12,0,8,3,8,7,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,3,2,3,10
3296,34,1,2,5,0,4,23230,0,17,0,4,2,3,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1,3,3,7
3297,26,0,22,4,1,1,20240,1,23,0,8,2,8,1,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,3,3,3,4,8
3298,27,1,1,3,1,1,27130,1,11,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,4,2,3,3,7
3299,51,1,16,3,0,3,94390,2,15,3,29,0,20,4,17,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2,3,3,6
3300,44,1,24,5,1,1,25660,9,11,1,10,3,5,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,2,2,3,3,6
3301,25,1,17,3,0,1,199260,7,11,3,6,5,4,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,4,3,6
3302,33,1,8,4,0,3,24510,1,13,1,9,3,9,0,8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,2,3,6
3303,35,1,6,4,1,2,94190,1,24,1,6,5,6,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,2,4,7
3304,36,1,10,4,0,3,86860,1,13,0,18,2,18,4,11,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,2,3,3,10
3305,32,1,3,4,1,4,30380,2,20,0,8,3,5,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,3,4,8
3306,30,1,4,5,0,5,30580,9,14,1,10,2,5,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,3,3,6
3307,53,1,6,3,0,4,23250,7,18,1,35,1,5,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,3,4,3,10
3308,45,1,1,5,0,2,20880,4,15,3,18,2,5,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,9
3309,32,1,10,3,1,1,30720,5,12,0,9,4,5,1,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,2,1,3,7
3310,52,1,1,1,0,2,50060,3,16,1,31,2,9,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,3,3,3,8
3311,37,1,24,2,1,4,42570,4,15,0,9,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,3,3,6
3312,28,1,21,4,1,1,25000,1,16,2,6,3,5,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,3,6
3313,22,1,2,2,0,1,11020,6,19,0,4,3,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,1,2,3,7
3314,44,1,22,3,1,1,104530,2,11,1,10,2,3,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,2,3,3,11
3315,42,1,13,4,1,2,22880,5,16,1,8,4,2,2,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,3,2,3,8
3316,36,1,14,3,0,2,39290,0,24,0,6,6,5,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,3,2,4,8
3317,25,1,11,3,1,1,23110,1,11,1,5,2,5,0,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,3,3,3,10
3318,35,1,9,2,1,1,31400,1,13,1,17,2,17,5,15,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,2,3,9
3319,35,0,8,2,1,1,36900,1,13,1,10,2,10,7,8,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,4,3,10
3320,32,1,21,3,0,1,44500,0,13,0,4,3,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3,3,3,8
3321,25,1,5,3,1,4,27560,1,12,2,5,2,5,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,4,3,3,8
3322,49,1,9,3,1,2,190330,2,18,1,7,5,4,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,3,3,3,7
3323,24,1,2,5,0,2,187220,0,22,1,6,3,5,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,2,3,4,8
3324,32,1,12,5,0,1,95470,1,13,1,10,3,10,5,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,3,2,3,7
3325,38,1,22,2,0,1,137340,0,13,0,3,3,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,4,3,7
3326,42,1,18,1,1,2,199990,2,23,1,17,6,5,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,4,2,3,4,10
3327,31,1,16,3,1,3,22790,3,12,1,8,3,6,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,3,3,3,10
3328,29,0,3,3,0,3,59160,6,12,0,5,2,3,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,3,3,9
3329,53,1,9,3,0,1,20890,5,16,0,28,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,3,2,3,6
3330,35,1,1,3,0,3,167920,3,12,1,16,3,13,4,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,4,3,7
3331,37,1,13,4,1,3,35640,5,11,0,10,1,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,3,1,3,7
3332,53,1,1,1,0,1,44250,6,22,1,33,2,12,3,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,4,3,4,4,7
3333,43,1,1,3,0,1,52650,4,11,1,12,4,5,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,4,2,3,3,8
3334,47,1,15,4,1,3,65530,0,15,0,8,2,7,7,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,4,3,3,3,11
3335,37,1,1,5,1,2,62610,1,12,0,10,1,10,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,3,3,8
3336,50,1,17,3,1,1,42980,1,20,1,31,6,31,14,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,4,7
3337,39,1,1,3,1,3,68040,8,14,1,13,3,5,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,4,3,2,3,7
3338,33,1,7,3,0,2,38150,3,11,1,7,3,4,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,3,3,9
3339,32,0,9,1,1,1,27410,1,15,1,1,5,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,2,3,10
3340,29,1,5,4,1,4,66730,6,12,1,8,2,4,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,3,6
3341,44,1,26,2,0,2,76390,1,14,0,8,6,8,7,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,3,3,3,10
3342,28,1,24,5,1,1,23280,1,11,2,4,3,4,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,3,3,6
3343,58,0,9,2,0,1,21530,9,11,0,3,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,4,2,3,3,10
3344,43,1,7,4,0,2,48760,4,16,2,4,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,3,3,7
3345,20,0,11,3,0,2,93960,1,12,0,2,6,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,1,3,7
3346,21,0,1,3,0,2,104000,1,13,1,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,4,2,3,3,8
3347,36,1,26,4,0,1,84740,0,14,0,17,3,16,4,11,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,4,2,3,3,10
3348,47,1,2,3,0,2,99810,1,21,1,3,3,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,2,3,4,8
3349,22,0,15,4,1,1,124900,0,13,0,4,3,3,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,4,3,3,10
3350,41,0,23,3,1,2,26570,4,11,0,10,3,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,4,3,10
3351,28,1,10,3,1,3,135910,5,20,1,6,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,4,8
3352,39,0,10,4,1,4,66960,7,11,0,8,3,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,3,3,11
3353,27,1,1,3,0,1,20580,1,14,1,1,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,3,3,3,3,8
3354,34,1,12,2,0,2,88650,1,11,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,3,3,3,8
3355,42,1,11,1,0,2,59400,7,16,0,10,2,5,0,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,3,7
3356,33,1,2,3,1,1,59140,3,16,1,6,4,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,3,3,11
3357,58,1,2,4,0,1,26220,2,23,0,24,3,6,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,3,4,8
3358,31,1,1,3,1,1,121850,3,14,0,13,2,7,5,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,4,3,3,6
3359,35,1,2,1,0,3,106090,1,22,0,10,3,10,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,3,4,10
3360,49,1,25,2,1,2,43450,4,15,0,29,3,26,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,2,3,7
3361,48,1,1,4,0,1,21770,4,18,0,13,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,3,2,3,3,7
3362,31,1,1,2,1,2,27930,1,16,0,9,4,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,3,2,3,3,7
3363,36,1,2,4,0,1,79180,2,12,2,8,3,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,4,3,2,3,7
3364,38,1,6,3,0,2,87890,1,11,3,15,4,15,5,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,1,3,3,3,7
3365,32,1,18,3,0,1,23890,6,12,1,5,4,3,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,2,3,7
3366,25,0,1,2,0,1,32120,1,15,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,3,2,3,9
3367,40,1,1,4,0,2,192320,2,14,1,11,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,3,6
3368,26,1,11,3,0,2,22670,1,19,3,7,2,7,0,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,3,8
3369,41,1,1,4,0,1,195170,2,13,0,20,5,18,2,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1,3,3,3,11
3370,36,1,9,3,1,2,24360,4,13,0,16,3,11,3,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,3,7
3371,19,0,15,3,0,2,160640,1,15,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,4,3,3,11
3372,20,0,29,3,1,3,27070,1,11,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,3,3,6
3373,31,1,1,4,0,4,190680,0,12,0,10,1,9,8,5,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,1,3,3,8
3374,40,1,1,3,0,1,39310,8,19,0,3,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,3,8
3375,32,1,24,3,0,4,37300,1,25,1,8,4,8,6,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,4,3,4,8
3376,36,0,10,3,0,3,22320,1,12,1,16,2,16,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,4,3,3,3,10
3377,33,1,1,4,1,4,44650,0,13,0,6,3,5,1,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,3,3,3,6
3378,37,0,10,4,1,3,30720,5,14,0,17,3,14,11,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,2,3,6
3379,45,1,8,1,0,2,33190,1,12,1,9,3,9,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,2,3,3,6
3380,29,1,29,1,0,1,192020,1,12,0,3,5,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,3,3,3,8
3381,35,1,1,3,0,3,136750,1,15,3,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,2,3,6
3382,52,1,5,4,0,1,29110,2,17,2,26,3,9,7,8,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,4,2,3,3,7
3383,58,0,9,2,1,4,59570,4,14,1,7,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,3,3,1,3,7
3384,53,1,9,3,0,1,39200,6,16,1,22,3,17,15,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,4,3,3,7
3385,30,1,3,4,0,1,64340,5,14,1,10,3,8,7,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,3,8
3386,38,1,4,3,0,2,100480,1,23,1,6,2,5,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,3,3,4,8
3387,35,1,1,2,1,2,109380,6,14,2,12,2,10,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,3,7
3388,39,1,1,1,0,2,23400,0,11,1,9,2,8,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,3,2,3,7
3389,40,0,2,4,0,1,65450,4,15,0,22,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,3,10
3390,47,1,7,4,0,3,69310,1,11,0,20,3,19,2,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,3,3,10
3391,36,1,28,1,0,2,48980,4,13,1,12,3,7,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,3,3,7
3392,31,0,28,4,0,2,25930,0,21,0,4,2,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,3,4,8
3393,33,1,15,3,0,4,194360,1,19,2,10,4,10,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,3,3,3,3,8
3394,29,0,3,5,0,1,27230,6,11,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,2,3,10
3395,33,1,2,2,0,2,34790,3,12,0,5,3,3,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,4,3,3,3,7
3396,45,1,26,1,1,3,27940,3,19,1,8,2,5,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,7
3397,50,1,10,1,1,1,52490,9,21,2,32,2,5,1,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,4,7
3398,33,1,1,3,0,2,21760,1,14,1,6,2,6,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,2,3,9
3399,41,1,11,3,0,1,168720,2,15,1,21,2,18,0,11,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,4,3,3,8
3400,27,1,20,4,0,2,34850,9,17,2,4,2,2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,2,3,3,3,7
3401,45,1,2,3,1,1,66440,1,12,0,9,3,9,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,3,4,3,9
3402,47,1,18,4,1,2,55820,1,16,0,9,3,9,0,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,3,3,3,8
3403,30,0,2,3,0,2,40000,4,12,0,7,5,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,3,10
3404,50,1,1,3,1,2,134960,3,18,1,22,3,12,1,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,3,3,3,3,9
3405,38,1,13,3,0,1,32100,0,17,2,3,5,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,3,2,2,3,8
3406,46,1,28,3,1,3,190450,6,11,3,13,2,8,0,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3,3,7
3407,24,1,28,3,1,1,118490,1,16,1,5,3,4,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,7
3408,35,0,24,3,0,3,20700,1,13,3,5,1,4,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,9
3409,31,1,5,2,0,2,65020,1,12,0,4,3,4,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,3,3,3,6
3410,18,1,5,4,0,2,32300,1,12,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,4,3,3,3,6
3411,54,1,23,3,1,1,136030,8,13,1,22,2,10,0,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,3,3,7
3412,35,1,6,4,1,1,119960,1,19,2,16,3,16,10,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,3,3,10
3413,30,1,4,3,1,5,56050,0,12,1,9,0,8,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,3,10
3414,20,0,2,2,1,2,63970,1,17,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,3,3,3,8
3415,30,0,8,4,0,1,191440,0,11,0,4,3,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,3,3,8
3416,26,1,1,3,1,2,175840,1,20,0,8,2,8,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,4,3,3,4,8
3417,22,1,8,3,0,2,49070,1,21,1,4,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,2,3,4,7
3418,48,1,2,4,0,2,45540,2,11,2,19,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,3,3,8
3419,48,1,3,3,0,1,54150,7,11,1,27,1,15,4,8,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,3,3,3,3,6
3420,41,1,2,3,0,2,47410,6,16,0,8,3,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,3,3,3,7
3421,39,1,2,3,0,3,21150,1,18,0,21,3,21,11,8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,3,4,3,7
3422,27,1,3,3,0,2,31610,0,13,2,4,0,3,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,3,3,7
3423,35,1,24,3,0,5,57450,1,17,3,3,4,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,3,3,7
3424,42,1,23,4,0,1,23730,6,14,1,21,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,3,4,4,3,8
3425,50,1,27,3,0,2,33100,4,22,1,8,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,4,3,4,4,6
3426,59,1,16,4,1,5,186650,3,12,0,30,3,5,4,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,4,3,2,3,10
3427,37,0,15,3,0,2,44850,5,11,1,15,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,4,3,7
3428,55,1,26,2,1,2,27890,3,13,1,17,2,8,6,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,3,2,3,9
3429,41,1,19,1,0,2,58280,1,13,0,21,0,21,5,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,3,3,6
3430,38,1,24,2,1,1,23260,8,14,0,19,3,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,4,3,4,3,8
3431,26,0,21,1,1,1,135250,8,17,1,7,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,2,3,8
3432,52,0,5,4,1,4,14200,1,13,1,33,2,32,6,9,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,4,3,6
3433,44,1,16,3,1,1,80200,3,11,1,23,2,12,11,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,3,11
3434,50,1,2,2,0,1,36880,0,11,0,19,3,18,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,3,2,3,6
3435,36,0,2,4,0,4,54820,1,18,0,18,3,17,15,14,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,3,3,3,8
3436,39,1,11,3,0,1,160150,1,11,0,21,3,21,2,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,4,3,11
3437,33,1,9,2,0,5,12000,0,11,1,3,3,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,4,2,3,3,8
